KSNigz5Hkmw\t4396\tDonkey Kong Bananza [Any%] by 5eil - #ESAWinter26
eO8dNsxERvc\t5950\tSly 3: Honor Among Thieves [Episodes 5 + 6] by IceN - #ESAWinter26
CEL-3Kfp9Cg\t846\tSly 3: Honor Among Thieves [Hackathon] by IceN and ThaRixer - #ESAWinter26
cceQk3fOesU\t14238\tPokémon X/Y [Any%] by Alaapo - #ESAWinter26
_Ffg-HOYdgg\t7894\tColin McRae: DiRT [Career Any%] by Cousin - #ESAWinter26
iiwEbzu_ZQE\t8674\tPrincess Peach: Showtime! [Any%] by Ali_Robotnik - #ESAWinter26
sSTjC9W4Fvg\t5268\tSuper Mario World [96 Exits] by Otsika - #ESAWinter26
HCnWnskKiKQ\t4290\tLEGO Indiana Jones: The Original Adventures [Artifact Rush] by carkoon - #ESAWin
gR2cuVGzN1Q\t5702\tTomb Raider I-III Remastered [Tomb Raider I: Any% Glitchless] by Mellow1892 - #E
TFHsjaFnItQ\t4977\tSpyro: Enter the Dragonfly [Any% (No Early Ripto)] by Bradley (YW1) - #ESAWinter
ez1Go03lhPc\t2232\tGhostland Yard [Any%] by OddKara - #ESAWinter26
UKlLwtXLtWM\t5987\tMario Kart Wii [32 Tracks (Skips)] by Idk_maniac and hypnoshark - #ESAWinter26
tQOoUpX8XBU\t1771\tMario Kart Wii [Glitch Showcase] by Idk_maniac - #ESAWinter26
m5jR3khV1k8\t7756\tOld School RuneScape [The Gauntlet ($20%)] by WarDrums_ - #ESAWinter26
7_tSnlPZje8\t3704\tCall of Duty: Black Ops II Zombies [Origins Easter Egg (Patched)] by HuthTV - #E
GfRTFsw_HVw\t3187\tCall of Duty: Black Ops II Zombies [Richtofen Super Easter Egg (2P Co-Op)] - #ES
yvvuctXvgU4\t1451\tQuake 64 [All Secrets] by Sphere - #ESAWinter26
ta4ovhq6AvU\t10006\tKingdom Hearts: Birth by Sleep Final Mix HD [All Stories (Beginner)] by RebelDra
YwcJ75ZTqNg\t19128\tSuper Mario Galaxy [120 Stars (Luigi, 2P)] by Sailo - #ESAWinter26
VymlaKnQfqI\t3063\tCastlevania: Symphony of the Night [ABRSR] by Diagongdx - #ESAWinter26
FzGRbss3O7I\t2096\tHades 2 [All Regions] by OckE - #ESAWinter26
p8i8NbajDfc\t5883\tFallout 3 [All Unique Weapons] by SpiccyTacos - #ESAWinter26
uZZyAagWaDw\t3704\tSpyro 2: Ripto's Rage! [40 Orb] by Bradley_Gam1ng - #ESAWinter26
Pb_r66KSWnk\t6246\tCTGP Revolution (Mario Kart Wii) [32 Random Tracks] by Bradley - #ESAWinter26
XFCbx-BFSCk\t7911\tGran Turismo 4 [All Driving Missions] by Cousin - #ESAWinter26
3yMmQge94Tw\t3987\tDigimon World 2 [Defeat MetalGreymon] by Xdropdead_adamx - #ESAWinter26
513OsKKoBow\t5094\tHorizon Zero Dawn [Any% TFW] by Charlatan_11235 - #ESAWinter26
y0afik60hlc\t1310\tMacbat 64 [100%] by Kaspi - #ESAWinter26
ntbPRhxS1cY\t2263\tSly Cooper and the Thievius Raccoonus [Coinless Any%] by NightF1y - #ESAWinter26
ix9GUtbug_U\t2691\tTomb Raider: Legend [Any%] by Cadarev - #ESAWinter26
L0_a8J3oEqQ\t22499\tGhost of Yōtei [Any% NG (Lethal)] by Aeshmah_ - #ESAWinter26
D91u0GSSwlA\t10980\tDonkey Kong 64 [Randomizer] by Fuzzyness - #ESAWinter26
p84TQB--SEc\t8010\tDriver: Parallel Lines [Any%] by zoton2 - #ESAWinter26
VeO7K7fsuTU\t2948\tMark of the Deep [Any%] by BamBam325 - #ESAWinter26
HDQHfLc4YkM\t1941\tA Bug's Life [Any%] by OddKara - #ESAWinter26
S-iSi1DupCE\t4416\tGTFO [R4E1 (100%, Glitchless, Duo, With Logs)] by skysleepie and Zepheniah - #ES
UFOJikgMdh4\t5723\tOctopath Traveller II [Galdera] by SunnymuffinSR - #ESAWinter26
mkrOwcy2q2I\t3184\tThe Legend of Zelda: Link's Awakening DX [No WW/OoB] by NitrozSR - #ESAWinter26
ve2FU_M0boI\t4096\tApe Escape [Any%] by GreenSnowDog - #ESAWinter26
E7B4kILfnKc\t2647\tPostal 2 [Any%] by ollymuirs_ - #ESAWinter26
RwT5XrtjTY0\t8334\tCrash Racing Trifecta [Any% (No Major Glitches)] by hypnoshark - #ESAWinter26
dVJPlqlPR_g\t1324\tToree Saturn [Story Mode] by Kaspi - #ESAWinter26
00LMyCZKbxo\t18980\tBorderlands 4 [Any% (Co-Op)] by havrd and Vahisht - #ESAWinter26
Tb0YOxjaOcs\t10809\tYakuza 4 Remastered [Any% (Easy)] by RebelDragon95 - #ESAWinter26
yb6AfQHiRlQ\t2066\tTiny Toon Adventures: Buster Busts Loose! [Any%] by Edenal - #ESAWinter26
VRPb_SA0JFo\t3568\tPrey (2017) [No OoB] by Cropax - #ESAWinter26
3H8CZt1ONew\t15122\tKingdom Hearts II Final Mix [Randomizer (Hitlist 22 Bounties)] by Mizzow - #ESAW
SpF9uS7nqNg\t3810\tMirror's Edge  [%ynA] by Erisrine - #ESAWinter26
VoIL2hw50Y4\t3885\tSuper Mario Bros. 3 [Any% (Warpless)] by Lui and AliceHK8 - #ESAWinter26
rQseuaT7BSI\t8340\tCrash Bandicoot: N. Sane Trilogy [Crash Bandicoot 3: Warped: 108%] by Alaapo - #
4MAQssZNbw0\t5524\tSonic Adventure 2: Battle [Hero Story (Crowd Control)] by Fuzzyness - #ESAWinter
BhMuJuWyi40\t3055\tWalt Disney World Quest Magical Racing Tour [Any%] by SpaceLozzy - #ESAWinter26
Op0c3En1xYU\t6813\tCall Of Duty: Modern Warfare 2 [Any% (Recruit)] by Erisrine - #ESAWinter26
xp4XycmbdDQ\t3786\tDarkest Dungeon [Defeat Hag] by RebelDragon95 - #ESAWinter26
JnPI_vigZFo\t7424\tHades [All Weapons] by OckE - #ESAWinter26
p4jD7i_GtSo\t11688\tSuper Mario Odyssey [Darker Side] by TiloTech - #ESAWinter26
Sh7dZe2MlWY\t2275\tThe Nightmare Before Christmas: Oogie's Revenge [All Bosses] by ProfesserSpeedru
IQDv8QG4C3U\t4290\tX-COM: UFO Defense / UFO: Enemy Unknown [Any%] by happycamper - #ESAWinter26
Zwwo6bxw-5Q\t1775\tMyulk: kampen om det öppna landskapet [Defeat Slymmer] by Ananace - #ESAWinter26
GjZs4eBBvsA\t2048\tNo Time to Explain Remastered [100%] by WarDrums_ - #ESAWinter26
PYAvLmcu2i8\t1072\tJourney to the Savage Planet [Any%] by BamBam325 - #ESAWinter26
PSdPa8Dhq28\t9308\tYu-Gi-Oh! Forbidden Memories [All Duelists (15-card)] by ThaRixer - #ESAWinter26
F5jo6GhvPfg\t2000\tHot Wheels: Beat That! [All Tournaments] by Stachemallow - #ESAWinter26
mW41jcI7_hk\t2306\tSmarties Meltdown [All Sectors] by GreenSnowDog - #ESAWinter26
dZo9dckSL_0\t1913\tSuper Metroid [GT Classic Co-op] by Dyce_NL and Soren - #ESAWinter26
BTv-nLlkFr8\t5835\tThe Legend of Zelda: The Minish Cap [Any%] by incommunicado - #ESAWinter26
g4cvQ_1SBkM\t3562\tSound Voltex: Exceed Gear [Showcase] by ozzy88 and Kepsert - #ESAWinter26
bhIy3jnQrwU\t5860\tMario Kart World [All Grands Prix] by hypnoshark - #ESAWinter26
PkjadW5oCJo\t2838\tGaming Quiz League [1v1v1v1 Showcase Match] - #ESAWinter26
JAhsqlVaBmA\t5838\tSuper Mario 64 [120 Star Randomizer (Nonstop)] by 360Chrism - #ESAWinter26
ZEopNzsAxBI\t5110\tSpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated - #ESAWinter26
3qeYMPJnORs\t1586\tSonic the Hedgehog (2006) [Silver's Story (Any%)] by DreeGon - #ESAWinter26
Brp97IbR5nI\t13138\tSonic Unleashed (Recompiled) [All Medals] by Broodlai - #ESAWinter26
ZUv53auMxy0\t1041\tWorld of Illusion [Any%] by Edenal - #ESAWinter26
2fkhR2TjbYE\t13627\tPokémon Crystal [Any% Glitchless (Manipless)] by LionHeart_D - #ESAWinter26
HbknEvgxdAI\t2941\tSpyro 2: Ripto's Rage! [14 Talisman] by mainly_maeve - #ESAWinter26
24zv61NuYdI\t1598\tUltros [Any% (No Major Glitches)] by Kaspi - #ESAWinter26
ytu5yHoY_eM\t2243\tGimmick! 2 [Any% Assisted] by Kepsert - #ESAWinter26
Ng3pqAuCQZg\t1260\tDust: An Elysian Tail [Any% (Warps)] by Murtag - #ESAWinter26
6ST1Glcicpg\t2546\tXenoblade Chronicles: Future Connected [Any% (Casual Mode)] by RebelDragon95 - #
OYwhVPdmMYg\t1887\tHot Lava [All Courses (No ACM, Double Jump, Without Trials)] by Senydro - #ESAWi
FGa75Hnp66A\t5147\tPokemon FireRed [Archipelago Randomizer] by 360Chrism - #ESAWinter26
kG9_LgnmE3M\t2658\tSuper Star Wars: Return of the Jedi [Any%] by Edenal - #ESAWinter26
qwbVQ_82_rE\t11102\tThe Legend of Zelda: A Link to the Past [Randomizer (Crowd Control)] by NilssonA
xo0Wp-D6saI\t1280\tStreets of Rogue [Any%] by Flick - #ESAWinter26
qNllLruz40Y\t9164\tTomb Raider I-III Remastered [Tomb Raider III: Any% Glitchless] by Mellow1892 - 
SYRY_k0k17o\t14698\tSly 2: Band of Thieves [NG+ (PS5 1.00)] by Ostrava - #ESAWinter26
YNN2rM2DPHI\t1300\tChakan: The Forever Man [Any%] by Edenal - #ESAWinter26
DcGg_WHQQu4\t3896\tTimespinner [Randomizer] by Neomatamune - #ESAWinter26
F7cZ76wuSa0\t4696\tLEGO Star Wars: The Complete Saga [Free Play] by carkoon - #ESAWinter26
e5ZPD8dU7Uo\t1154\tUFO 50 [Rail Heist] by Flick - #ESAWinter26
_ZanLUSYBzw\t464\tUFO 50 [Waldorf's Journey (Cherry)] by Flick - #ESAWinter26
RM3lPlJVzLc\t1699\tDOOM (Kex Port) [E1-E3 (UV-Speed)] by Murtag - #ESAWinter26
bWuh0hfzkrU\t9989\tCastlevania: Portrait of Ruin [Max Randomizer (Scavenger Mode)] by Toasty_Stoat 
kcJzdacckVA\t3733\tRandom Bingo Showcase [Random Game%] by IceN, GreenSnowDog, SixRock and ThaRixer
7viwIxUNOyM\t2388\tMario Party 1 [Mini-game Island Any%] by Fuzzyness - #ESAWinter26
iMoz-mX4GPw\t3732\tClone Hero [Showcase] by Jarvis9999 - #ESAWinter26
xEpBksoGgjs\t10598\tElden Ring: Nightreign [Any% (Solo, Glitchless)] by catalystz and Puppery - #ESA
NFsWECC6jyA\t6911\tMario Party Superstars [All Minigames Relay] by 360Chrism - #ESAWinter26
MlvTD32IMN8\t488\tClosing Speech [Speech%] by Edenal - #ESAWinter26
cRsay3xSr50\t5548\tNoddy and the Magic Book [Any%] by SixRock - #ESAWinter26
JEm3ClTJb_U\t6607\tTiger Woods PGA Tour 2005 [Complete All Courses] by hypnoshark - #ESAWinter26
qkHBOvclKuY\t4900\tSewer Rave [8-Player Any% Tournament] by Lurven, Laay and & Friends - #ESAWinter
vasGnd7s1-Q\t17222\tClassics Archipelago  [4-Man Co-Op] - #ESAWinter26
9Fgm8JiGmhA\t1611\tThe Painscreek Killings [All Keys] by rudhira - #ESAWinter26
nKkIv1ggNt4\t952\tBob the Builder: Can We Fix It? [All Missions (Easy)] by Bradley_Gam1ng - #ESAWi
-p3XOCtRz8g\t3254\tBejeweled 3 [All Quests] by OckE - #ESAWinter26
EbLaZ_p1Bf8\t3349\tCrypt of the Necrodancer [Story Mode] by Sailo - #ESAWinter26
BssQsU8TeY4\t2786\tSuper Smash Bros: Melee [All Events] by Fuzzyness - #ESAWinter26
o3jGWNvsKvI\t8663\tSly Cooper [The Aces Finals] - #ESAWinter26
846GYXHlC8w\t6506\tThe Last Faith [Hail to the King Any% NG+] by Aeshmah_ - #ESAWinter26
PC4Ok7FbUN0\t4858\tMight and Magic VII: For Blood and Honor [Any% (No Major Glitches)] by Sothangel
6kgB2GvxWA0\t4580\tKunitsu-Gami: Path of the Goddess [Otherworldly Venture (Normal)] by Aeshmah_ - 
97POPs1udGE\t4411\tA Corgi's Cozy Hike [100%] by SpaceLozzy - #ESAWinter26
ZfQYMlExZJ8\t5521\tQuest 64 [Any% (US)] by Fuzzyness - #ESAWinter26
sJgN0pXLXOE\t2044\tDuck, Quack, Shoot [10-Person Score Contest] by KingEurope - #ESAWinter26
lm8iULpGiyk\t2204\tTouhou: Dai-chan's Great Adventure: World's End [Good Ending] by DreeGon - #ESAW
4AquYxlFgcg\t4101\tPokémon Snap [Archipelago Randomizer] by Ali_Robotnik - #ESAWinter26
QhvQSBPoQGM\t1238\tSonic Battle [Sonic's Story (Upgraded Emerl)] by RebelDragon95 - #ESAWinter26
ptMVXN7szC0\t4777\tCommand & Conquer: Red Alert 2 - #ESAWinter26
jtOHOLWObss\t10665\t[1/4] Final Fantasy IX [Garnet Solo Character Challenge ($20%)] by Mizzow - #ESA
cAovAiFmRlI\t35232\t[3/4] Final Fantasy IX [Garnet Solo Character Challenge ($20%)] by Mizzow - #ESA
kt6YrQUNj8s\t2082\tJak and Daxter: The Precursor Legacy [Any%] by Sir_Jazzberry - #ESASummer25
mXhGUq6K4Vk\t2548\tStar Wars Jedi Knight: Jedi Academy [All Levels (No Stablaunch)] by Laay - #ESAS
l01Pu8dOZTI\t4834\tHalo: Reach [Legendary] by Sorix and Seclusive_ - #ESASummer25
xWmTFxOmXPQ\t1304\tLeague of Legends [1v5 (With Bots)] by AEtienne - #ESASummer25
_scTYuGX7RU\t4046\tHalo Infinite [All Missions (Easy)] by caitbot - #ESASummer25
_0wZniSVBrc\t2132\tSly 2: Band of Thieves [Episode 7 (100%)] by Slysonic - #ESASummer25
xSDQQIKILMU\t7210\tBorderlands 2 [Any% (Co-op)] by Oggyerino and yisk - #ESASummer25
Qhtxtq48EVI\t7298\tPokémon Red [Any% (Glitchless)] by AEtienne - #ESASummer25
2EZU3DovY_c\t7148\tPaper Mario [Any% (No ACE)] by JakeBopDart - #ESASummer25
FrMeLapJh6o\t5570\tLike A Dragon Gaiden: The Man Who Erased His Name [Any%] by RebelDragon95 - #ESA
awjEG-rzwwM\t1458\tJazzpunk [Any%] by UselessBrit - #ESASummer25
m5xQjkUQuPk\t5966\tHades [OwO (One Weapon Only)] by OckE - #ESASummer25
l6R-JRTqz0E\t1080\tSkeleton Krew [Easy Mode] by Joka - #ESASummer25
S6j_KWIS5rg\t1018\tSnake Rattle 'n' Roll [Warpless] by Dxtr - #ESASummer25
bUxWRxJ5YdM\t958\tContra [Any%] by TypicalFantasyX - #ESASummer25
u3vHLY33Q4g\t1214\tThe Simpsons: Bartman Meets Radioactive Man [Any%] by ApolloSmug - #ESASummer25
yCZh6qXRJqs\t1042\tData Man [2P Any%] by Fleke and Niss3 - #ESASummer25
W9CMjYbtgOc\t1790\tBattletoads & Double Dragon [Any% (Co-op)] by sYn and TypicalFantasyX - #ESASumm
DAIX-SnENWI\t1256\tTiny Toon Adventures  [Any%] by hirexen - #ESASummer25
Tc8qI-loMKE\t1246\tRun Saber [Any% (Co-op)] by sYn and TypicalFantasyX - #ESASummer25
